funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
The Ahmanson Foundation,2024,990-PF-XV,BISHOP MORA SALESIAN HIGH SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,BRENTWOOD SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,BUCKLEY SCHOOL,,SHERMAN OAKS,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CALIFORNIA INSTITUTE OF TECHNOLOGY,,PASADENA,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CALIFORNIA LUTHERAN UNIVERSITY,,THOUSAND OAKS,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CAMPBELL HALL EPISCOPAL,,STUDIO CITY,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CATE SCHOOL,,CARPINTERIA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CENTER FOR EARLY EDUCATION,,WEST HOLLYWOOD,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CENTER THEATRE GROUP OF LOS ANGELES,,LOS ANGELES,CA,50000,,,TOWARD GENERAL SUPPORT ON THE OCCASION OF THE 2024 GALA,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHAMINADE COLLEGE PREPARATORY,,CHATSWORTH,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHANDLER SCHOOL,,PASADENA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHAPMAN UNIVERSITY,,ORANGE,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHILDRENS HOSPITAL LOS ANGELES,,LOS ANGELES,CA,50000,,,TOWARD SUPPORT OF THE VISION CENTER CORNEA RESEARCH BY DR. BIBIANA REISER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHRIST THE KING CATHOLIC SCHOOL,,LOS ANGELES,CA,50000,,,TOWARD GENERAL SUPPORT OF THE SCHOOL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CLAREMONT GRADUATE UNIVERSITY,,CLAREMONT,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,50000,,,TOWARD GENERAL SUPPORT FOR COLLEGE MATCH,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CONCERN FOUNDATION,,LOS ANGELES,CA,50000,,,TOWARD RESEARCH IN TUMOR IMMUNOLOGY AT THE LAUTENBERG CENTER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CROSSROADS SCHOOL FOR ARTS AND SC,,SANTA MONICA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CSU DOMINGUEZ HILLS PHILANTH FDN,,CARSON,CA,50000,,,TOWARD SCHOLARSHIPS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CULTURE HOUSE,,OLATHE,KS,50000,,,TOWARD THE STORLING CONSERVATORY DEGREE PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CURTIS SCHOOL FOUNDATION,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,DON BOSCO TECHNICAL INSTITUTE,,ROSEMEAD,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,DRIVING FORCE GROUP INC,,ROCKVILLE,MD,50000,,,TOWARD GENERAL SUPPORT OF THE TYRONN LUE FUND,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,EMPOWER HER NETWORK INC,,NEW LONDON,CT,50000,,,"TOWARD PROGRAM SUPPORT IN LOS ANGELES COUNTY, 2024",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FLINTRIDGE PREPARATORY SCHOOL,,LA CANADA FLINTRIDGE,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FLINTRIDGE SACRED HEART ACADEMY,,LA CANADA FLINTRIDGE,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FOOTHILL COUNTRY DAY SCHOOL,,CLAREMONT,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FRIENDS OF PILGRIM SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HARVARD-WESTLAKE SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HENRY E HUNTINGTON LIB & ART GAL,,SAN MARINO,CA,50000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HENRY E HUNTINGTON LIB & ART GAL,,SAN MARINO,CA,50000,,,TOWARD BOOK ACQUISITIONS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,IMMACULATE HEART HIGH SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,INSTITUTE OF WORLD POLITICS,,WASHINGTON,DC,50000,,,"SUPPORT TOWARD THE LIBRARY LOW-OXYGEN FIRE SUPPRESSION SYSTEM AND ""SPACE-SAVER"" SHELVING UNITS",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,JUNIPERO SERRA HIGH SCHOOL A CORP,,GARDENA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES CTY MUS OF NAT HIST,,LOS ANGELES,CA,50000,,,"TOWARD GENERAL SUPPORT ($25,000) AND TOWARD THE DINOSAUR INSTITUTE ($25,000)",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES OPERA COMPANY,,LOS ANGELES,CA,50000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOYOLA HIGH SCHOOL OF LOS ANGELES,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOYOLA MARYMOUNT UNIVERSITY,,LOS ANGELES,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MAKING THE RIGHT CONNECTIONS INC,,LOS ANGELES,CA,50000,,,"TOWARD THE SUMMER PROGRAM, 2024",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MANY MANSIONS A CA NON PROFIT CORP,,THOUSAND OAKS,CA,50000,,,"TOWARD TECHNOLOGY, FURNISHINGS, AND SUPPLIES FOR THE SUN KING AFFORDABLE HOUSING COMMUNITY",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MARLBOROUGH SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MARYMOUNT HIGH SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MAYFIELD SR SCH OF HOLY CH JESUS,,PASADENA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MOUNT SAINT MARY'S UNIVERSITY,,LOS ANGELES,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MR HOLLAND'S OPUS FOUNDATION INC,,BURBANK,CA,50000,,,FOR NEW EQUIPMENT AND FURNISHINGS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NATIONAL GALLERY OF ART,,LANDOVER,MD,50000,,,TOWARD ART ACQUISITIONS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NATIONAL GALLERY OF ART,,LANDOVER,MD,50000,,,"TOWARD THE ACQUISITION OF RAYMOND SAUNDERS', ""THEY DON'T ALWAYS SEE YOU""",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NEW ROADS SCHOOL,,SANTA MONICA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NOTRE DAME ACADEMY FACILITIES CORP,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NOTRE DAME HS OF SHERMAN OAKS,,SHERMAN OAKS,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OCCIDENTAL COLLEGE,,LOS ANGELES,CA,50000,,,"TOWARD FINANCIAL AID ($25,000) AND NON-PROFIT INTERNSHIP SUPPORT ($25,000)",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OLIVE CREST,,SANTA ANA,CA,50000,,,TOWARD SOFT COSTS FOR CONSTRUCTION OF THE LOS ANGELES TAY HOUSING FACILITY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OTIS COLLEGE OF ART AND DESIGN,,LOS ANGELES,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PACIFIC SYMPHONY,,IRVINE,CA,50000,,,TOWARD THE FRIEDA BELINFANTE CLASS ACT PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PERFORMING ARTS CTR OF LA COUNTY,,LOS ANGELES,CA,50000,,,TOWARD GENERAL SUPPORT ON THE OCCASION OF THE MUSIC CENTER'S 60TH ANNIVERSARY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PETERSEN AUTOMOTIVE MUSEUM FDN,,LOS ANGELES,CA,50000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PLAYERS PHILANTHROPY FUND,,TOWSON,MD,50000,,,TOWARD GENERAL SUPPORT FOR THE PAUL GEORGE FOUNDATION,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,POLYTECHNIC SCHOOL,,PASADENA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,POMONA COLLEGE,,CLAREMONT,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PRES-BD OF TR SANTA CLARA COL,,SANTA CLARA,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,RAINBOW SERVICES LTD,,SAN PEDRO,CA,50000,,,TOWARD GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,RAND CORPORATION,,SANTA MONICA,CA,50000,,,TOWARD SUPPORT OF THE PARDEE RAND TECHNOLOGY AND SECURITY STUDIES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,REGENTS OF THE UNIVERSITY OF CAL,,DAVIS,CA,50000,,,"TOWARD SCHOLARSHIPS FOR LOS ANGELES COUNTY STUDENTS ATTENDING THE COSMOS SUMMER PROGRAM, 2024",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ROCHESTER INSTITUTE OF TECHNOLOGY,,ROCHESTER,NY,50000,,,TOWARD THE ALBERT PALEY ARCHIVE COLLECTION AT RIT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ROMAN ARCHBISHOP OF LOS ANGELES,,LOS ANGELES,CA,50000,,,TOWARD THE 2024 CARDINAL'S AWARDS DINNER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,SACRED HEART HIGH SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,SAINT MARYS ACADEMY,,INGLEWOOD,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,SCRIPPS COLLEGE,,CLAREMONT,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ST FRANCIS HS OF LA CANADA FLIN,,LA CAADA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ST JAMES SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ST JOHN BOSCO HIGH SCHOOL,,BELLFLOWER,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THACHER SCHOOL INC,,OJAI,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE BD OF TTEES OF STANFORD UNIV,,STANFORD,CA,50000,,,TOWARD GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE PHILANTHROPY ROUNDTABLE INC,,WASHINGTON,DC,50000,,,TOWARD PROTECTING AND PROMOTING PHILANTHROPIC FREEDOM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,50000,,,PROGRAMMATIC SUPPORT TO BE DESIG. BY THE DIR. OF THE CTR. FOR 17TH AND 18TH CNTY. STUDIES AND THE CLARK LIB.,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,50000,,,TOWARD THE CENTER FOR PRIMARY RESEARCH AND TRAINING,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,50000,,,TOWARD BOOK ACQUISITIONS FOR THE CLARK LIBRARY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,50000,,,TOWARD THE INTEGRATIVE DIGESTIVE HEALTH AND WELLNESS PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE WEBB SCHOOLS,,CLAREMONT,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNIVERSITY OF LA VERNE,,LA VERNE,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNIVERSITY OF MASSACHUSETTS GLOBAL,,ALISO VIEJO,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNIVERSITY OF SAN DIEGO,,SAN DIEGO,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WASHINGTON STATE UNIVERSITY FDN,,PULLMAN,WA,50000,,,TOWARD THE GOLF FACILITY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WAVERLY SCHOOL,,PASADENA,CA,50000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WAVERLY SCHOOL,,PASADENA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WESTRIDGE SCHOOL FOR GIRLS,,PASADENA,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WHITTIER COLLEGE,,WHITTIER,CA,50000,,,"FOR THE AHMANSON VETERANS SCHOLARSHIP INITIATIVE, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WINDWARD SCHOOL,,LOS ANGELES,CA,50000,,,"SCHOLARSHIP SUPPORT, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GROUND EDUCATION,,LONG BEACH,CA,48400,,,FOR ACQUISITION OF BENCH SEATING AND STORAGE SHEDS FOR SCHOOL CAMPUS PROGRAM SITES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FREE ARTS FOR ABUSED CHILDREN,,LOS ANGELES,CA,45000,,,TOWARD A NEW WEBSITE,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,POLYTECHNIC SCHOOL,,PASADENA,CA,45000,,,"TOWARD THE PARTNERSHIP FOR SUCCESS! PROGRAM, 2024",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FIRST PLACE FOR YOUTH,,LOS ANGELES,CA,43800,,,TOWARD NEW FURNITURE FOR THE LEIMERT PARK OFFICE,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HARVEST HOME INC,,SANTA MONICA,CA,42500,,,ADDITIONAL SUPPORT TOWARD UPGRADES AT THE VENICE HOME,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GEORGE STEVENS ACADEMY,,BLUE HILL,ME,41600,,,FOR ROOFING REPAIRS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LAKE AVENUE FOUNDATION INC,,PASADENA,CA,40500,,,FOR FURNISHINGS FOR THE NEW OFFICE LOCATION,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ANTAEUS COMPANY,,GLENDALE,CA,40200,,,FOR WEBSITE REDESIGN,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ORANGE COUNTY RESCUE MISSION INC,,TUSTIN,CA,40000,,,"TOWARD THE VILLAGE OF HOPE SUCCESS CENTER PROGRAM, THE DOUBLE R RANCH, AND HOPE HARBOR",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,40000,,,"TOWARD UCLA LAWS PUBLIC SERVICES INTERNSHIPS ($25,000) AND CHILDRENS SP. EDUC. DISAB. FELLOWSHIPS ($15,000)",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WHITMAN COLLEGE BOARD OF TRUSTEES,,WALLA WALLA,WA,40000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,RYMAN CARROLL FOUNDATION,,LOS ANGELES,CA,38000,,,FOR A COLLECTION MANAGEMENT SYSTEM AND EQUIPMENT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NATIONAL COUNCIL OF JEWISH WOMEN,,LOS ANGELES,CA,36000,,,FOR WEBSITE UPGRADES AND REDESIGN,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NEW VILLAGE CHARTER SCHOOL INC,,LOS ANGELES,CA,35000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PASADENA HOSPITAL ASSOCIATION LTD,,PASADENA,CA,35000,,,TOWARD CLINICAL TRAINING SCHOLARSHIPS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,SEED HOUSE PROJECT,,GLENDALE,CA,35000,,,FOR REIMBURSEMENT FOR MOLD REMEDIATION AND FIXTURE UPGRADES IN TWO CAMERON'S HOME BATHROOMS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COALITION FOR ENGAGED EDUCATION,,SANTA MONICA,CA,33200,,,FOR NEW COMPUTERS AND MIGRATION TO A CLOUD-BASED SERVER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,READING PARTNERS,,LOS ANGELES,CA,31000,,,TOWARD LITERACY RESOURCES FOR THE LOS ANGELES PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE B & G CLUB BURB & GRTR E VY,,BURBANK,CA,30300,,,TOWARD WATER DAMAGE REPAIR AND PREVENTION AT THE MAIN CLUBHOUSE,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CANDID,,NEW YORK,NY,30000,,,"TOWARD PROGRAM SUPPORT, 2024",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CENTER THEATRE GROUP OF LOS ANGELES,,LOS ANGELES,CA,30000,,,FOR THE LA THEATRE SUMMIT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
