funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Enterprise Inst for Public Policy Research,53-0218495,Washington,DC,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Fnd for Yeshivath Rashbi,23-7365660,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Independent Fnd,33-1137541,Washington,DC,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Angels at Risk,26-1100549,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Ani Ledodi Inc,83-2509394,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Arizona High School Hockey Association Inc,86-0954597,Phoenix,AZ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Artists Matter Inc,47-5270902,Santa Monica,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bais Medrash of Albert,46-1332687,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bais Yaakov of Jackson,87-2435133,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bais Yaakov School for Girls Inc,52-0613700,Baltimore,MD,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bamidbar Therapy,87-2444477,Denver,CO,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bikur Cholim of Lakewood Inc,22-3251871,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Blair House Fnd,52-1401505,Washington,DC,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Center for Early Education,95-1768857,West Hollywood,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad House of Harvard Square Inc,04-3425635,Cambridge,MA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad Lubavitch of Stamford and Southern Connecticut Inc,22-3007518,Moodus,CT,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad of Pasadena Inc,95-4739388,Pasadena,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chedvas Hatorah,88-3314227,Spring Valley,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,CIA Officers Memorial Fnd,52-2360463,Herndon,VA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Community Fnd of Middle Tennessee Inc,62-1471789,Nashville,TN,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Bnai Emet,95-3327452,Simi Valley,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Chaim Vachesed,27-3136028,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Rav Lehoshia,82-2061916,Monsey,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Reb Meir Baal Hanes,16-1629988,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Shul Inc,22-3568951,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Culture Club of South Bay,92-0597386,Manhattan Beach,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Culture of Healing Inc,88-3709071,Elizaville,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Deborah Project,83-2997689,Narberth,PA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Emory University,58-0566256,Atlanta,GA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Empowerment Works,31-1796801,Santa Barbara,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Friendship Circle of Atlanta,46-0853202,Atlanta,GA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Gemach Zichron Moshe Inc,22-3692274,Passaic,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Harriett Buhai Center for Family Law,95-3943493,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Headstrong Project Inc,45-5261907,Flushing,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Hollywood Food Coalition,46-4079214,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,International OCD Fnd Inc,22-2894564,Boston,MA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Israel Advocacy Group,93-4537198,Springhouse,PA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Israeli-American Civic Education Institute,83-1657444,Beverly Hills,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,ITREK Inc,45-5230138,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,JETS Synagogue,68-0500418,Granada Hills,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jewish Family & Children's Services,94-1156528,San Francisco,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jewish Federation of Greater Santa Barbara,23-7354759,Santa Barbara,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jewish Heritage Programs,13-3780385,Philadelphia,PA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Johns Hopkins University,52-0595110,Baltimore,MD,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Khal Chuna Duvid,88-0574230,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Kinyan Hamashecta Inc,84-2234864,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Kupas Yom Tov Inc,82-4097972,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,La Jolla Institute for Immunology,33-0328688,La Jolla,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,La Maida Project,84-2559616,West Hollywood,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Lahav of North America Inc,41-2238781,Baltimore,MD,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Los Angeles Alliance for A New Economy,95-4459427,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Los Angeles City College Fnd,95-6207819,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Love Heels Canine Partners,20-2596637,San Diego,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Maor A California Non Profit Religious Corporation,95-4867130,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Matanah B'sesser of South Florida,65-0705354,Miami,FL,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Menachem Education Fnd Inc,26-2117750,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Mesivta Kesser Yisroel of Willowbrook Inc,20-3366795,Staten Island,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Mesivta of Great Neck,84-2483555,Great Neck,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Mosdos Beth Yosef Zvi,11-3296103,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Committee to Preserve Social Security & Medicare,20-8742654,Washington,DC,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Organization for Rare Disorders Inc,13-3223946,Woburn,MA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Psoriasis Fnd,93-0571472,Portland,OR,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Nevada Donor Network Fnd,81-2380381,Las Vegas,NV,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,PBS Fnd,20-1476451,Arlington,VA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,PCI Media,13-3280193,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Pinhead Institute Inc,84-1605984,Telluride,CO,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,PKD Fnd,43-1266906,Kansas City,MO,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Ramah in the Rockies aka Ramah Outdoor Adventure,20-4078988,Denver,CO,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,RD&M Kindness Fund,32-0633085,Beverly Hills,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Regents of the University of California,94-3067788,Oakland,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Rimon Club Inc aka Club Z,46-1334084,Redwood City,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Rising Earth Human Impact Education Inc,81-4124772,Brooklyn,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Rochester Area Community Fnd,23-7250641,Rochester,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,SEAL Future Fnd Inc,46-0565393,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Sephardic Bet Midrash of Westgate,20-5840157,Lakewood,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Sephardic Congregation of Long Branch,47-5112423,Deal,NJ,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Shakespeare-San Francisco,94-2867269,San Francisco,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Shine Global Inc,20-3476559,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Sierra Madre Playhouse,95-6058309,Sierra Madre,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Simxa Company Inc,95-4817456,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Stanford Professionals in Investing and Finance,86-3258029,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Sullivan Canyon Preservation Assn,95-4834450,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,The Crystal Charity Ball,75-6035893,Dallas,TX,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Tonality,81-3346665,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Trustees Of Columbia Univ In The City of New York,13-5598093,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,University Camps,95-4178455,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Vancouver Symphony Orchestra,91-1281734,Vancouver,WA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Village Synagogue of Los Angeles Inc,81-1741428,West Hollywood,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,WomenStrong International,47-1707504,Chevy Chase,MD,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Yeshiva of Los Angeles,30-1375868,LA,CA,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Zamir Choral Fnd Inc,13-6217087,New York,NY,10000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Rabbinical College of Telshe Inc,34-0801310,Wickliffe,OH,9960,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad Jewish Student Center at Berkeley Inc,26-0800573,Berkeley,CA,9900,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Hillel at UC Berkeley - Fdn for Jewish Campus Life,52-1758790,Berkeley,CA,9650,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Heritage Fnd,23-7327730,Washington,DC,9600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Oxfam-America Inc,23-7069110,Boston,MA,9600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Hillel at Stanford - Center for Jewish Campus Life,77-0492512,Stanford,CA,9500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Jewish Health,74-2044647,Denver,CO,9500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Yeshiva Orchos Chaim Inc,22-3803275,Lakewood,NJ,9500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Habitat for Humanity International Inc,91-1914868,Bellflower,CA,9400,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Westwood Village Synagogue Inc,95-4424367,LA,CA,9200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Cancer Society Inc,13-1788491,Hagerstown,MD,9150,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chaim Tovim Outreach,81-4814438,Skokie,IL,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Ahavas Yisroel of Kew Gardens Hills,11-2631559,Queens,NY,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,EcoPeace Middle East Environmental NGO Forum,98-0157176,Alexandria,VA,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Judaism by Choice Inc,20-3986436,Beverly Hills,CA,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Roessler-Chadwick Fnd,95-0615438,Palos Verdes Peninsula,CA,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,She Angels Fnd,85-0932728,Valley Village,CA,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,United Talmudical Academy Torah of Lakewood,11-2446657,Lakewood,NJ,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Women Inspiring NextGen,92-3497496,Sherman Oaks,CA,9000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Beverly Hills Firemens Relief Fund,95-3619909,Beverly Hills,CA,8900,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Temple Ahavat Shalom,95-6122711,Northridge,CA,8836,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Friends of Yeshivat Atereth Tzvi,11-3287735,Woodmere,NY,8800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Shalom Hartman Institute of North America,13-3014387,New York,NY,8780,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Lev Hachnasat Orchim Inc,84-3136864,LA,CA,8700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bend the Arc A Jewish Ptnr for Justice,52-1332694,New York,NY,8600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Keser Dovid Inc,11-3008841,Edison,NJ,8600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Maayon Yisroel Inc,20-3424978,LA,CA,8600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Crete Academy,81-3735306,LA,CA,8500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Do The Right Thing - Greater Palm Springs,92-3752829,Palm Springs,CA,8500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Grapevine Giving Fnd,87-2389502,New York,NY,8500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Nechama - Jewish Response to Disaster,41-1998750,Saint Paul,MN,8500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
