funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
The Annenberg Foundation,2024,990-PF-XV,GANNA WALSKA LOTUSLAND,,SANTA BARBARA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GARDEN SCHOOL FOUNDATION INC,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GREATER LOS ANGELES ZOO ASSOCIATION,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GRID ALTERNATIVES,,OAKLAND,CA,25000,,,GRID ALTERNATIVES GREATER LOS ANGELES,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HISPANIC SOCIETY OF AMERICA,,NEW YORK,NY,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HOMEBOY INDUSTRIES,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HOMEBOY INDUSTRIES,,LOS ANGELES,CA,25000,,,FEED HOPE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INLAND EMPIRE COMMUNITY FOUNDATION,,RIVERSIDE,CA,25000,,,POLICY AND PHILANTHROPY SUMMIT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INSTITUTO DE EDUCACION POPULAR DEL SUR DE CALIFORNIA,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INTERNATIONAL DOCUMENTARY ASSOCIATION INC,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,IYRS SCHOOL OF TECHNOLOGY AND TRADES,,NEWPORT,RI,25000,,,SCHOLARSHIP PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,J PAUL GETTY TRUST,,LOS ANGELES,CA,25000,,,GUSTAVE CAILLEBOTTE: PAINTING MEN EXHIBITION,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JAZZ AT LINCOLN CENTER INC,,NEW YORK,NY,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JEWISH ARTS COLLABORTIVE INC,,NEWTON CENTER,MA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,KCRW FOUNDATION INC,,SANTA MONICA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,KOUNKUEY DESIGN INITIATIVE INC,,LOS ANGELES,CA,25000,,,ADOPT-A-LOT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LA PLAZA DE CULTURA Y ARTES,,LOS ANGELES,CA,25000,,,THE EAST SIDE ARTS INITIATIVE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LADYLIKE FOUNDATION,,VIEW PARKWINDSOR HILL,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LEADERSUP,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES CONSERVATION CORPS,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES JEWISH HOME FOR THE AGING,,RESEDA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES NEIGHBORHOOD LAND TRUST,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES REGIONAL FOOD BANK,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LTSC COMMUNITY DEVELOPMENT CORPORATION,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MACAW RECOVERY NETWORK-USA,,SEABROOK,TX,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MANIFESTWORKS,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MAR VISTA FAMILY CENTER,,CULVER CITY,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MARTIN LUTHER KING JR COMMUNITY HEALTH FOUNDATION,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MERCY HOUSE LIVING CENTERS,,SANTA ANA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MIRYS LIST,,CALABASAS,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MUSEUM OF CONTEMPORARY ART,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MUSEUM OF FINE ARTS,,BOSTON,MA,25000,,,WITNESSING HUMANITY: THE ART OF JOHN WILSON EXHIBITION,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MUSICIANS AT PLAY FOUNDATION INC,,VALLEY VILLAGE,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NATIONAL MULTIPLE SCLEROSIS SOCIETY,,NEW YORK,NY,25000,,,GREATER NEW YORK CITY LONG ISLAND CHAPTER,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NEW DIRECTIONS FOR PEOPLE WITH DISABILITIES INC,,SANTA BARBARA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NEW YORK BOTANICAL GARDEN,,BRONX,NY,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,OCEAN ALLIANCE INC,,GLOUCESTER,MA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PACIFIC ORCA SOCIETY,,ALERT BAY,,25000,,,CHARITABLE MISSION AND PROGRAMS OF THE PACIFIC ORCA SOCIETY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PALAU DE LES ARTS REINA SOFIA FUNDACIO DE LA COMUNITAT VALENCIANA,,VALENCIA,,25000,,,CHARITABLE MISSION OF THE QUEEN SOFIA PALACE OF ARTS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PEACE 4 KIDS,,COMPTON,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PEOPLE FOR THE ETHICAL TREATMENT OF ANIMALS INC,,NORFOLK,VA,25000,,,GLOBAL COMPASSION FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PIERPONT MORGAN LIBRARY,,NEW YORK,NY,25000,,,BELLE GREEN FELLOWS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,POSITIVE RESULTS CENTER,,GARDENA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,QUEENS MUSEUM OF ART NEW YORK CITY BUILDING,,QUEENS,NY,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,RESCUING LEFTOVER CUISINE,,NEW YORK,NY,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,RIGHTWAY FOUNDATION,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SAN ANTONIO AREA FOUNDATION,,SAN ANTONIO,TX,25000,,,PATIENT CARE PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SANTA BARBARA NEIGHBORHOOD CLINICS,,SANTA BARBARA,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SAVING INNOCENCE INC,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SEED SCHOOL OF LOS ANGELES COUNTY,,LOS ANGELES,CA,25000,,,SEED LA ARTS AND MUSIC PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SEEDS ARTS AND EDUCATION INC,,LAGUNA BEACH,CA,25000,,,ANNELIESE SCHOOLS WILLOWBROOK CAMPUS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SHARED HARVEST FOUNDATION INC,,CULVER CITY,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SILK ROAD PROJECT INC,,BRIGHTON,MA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOCIAL JUSTICE LEARNING INSTITUTE INC,,INGLEWOOD,CA,25000,,,EMPOWERING THROUGH EDUCATION PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOCIAL JUSTICE PARTNERS LOS ANGELES,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOCIETY FOR SCIENCE AND THE PUBLIC,,WASHINGTON,DC,25000,,,EDUCATION OUTREACH DAY INTERNATIONAL SCI ENGINEERING FAIR,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOLA I CAN FOUNDATION,,LOS ANGELES,CA,25000,,,SOLA COLLEGE SCHOLARSHIP PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOUTHERN CALIFORNIA GRANTMAKERS,,LOS ANGELES,CA,25000,,,TO SUPPORT THE BLACK EQUITY COLLECTIVE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ST ANDREWS SCHOOL OF DELAWARE INC,,MIDDLETOWN,DE,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ST FRANCIS HIGH SCHOOL OF LA CANADA FLINTRIDGE,,LA CANADA FLINTRIDGE,CA,25000,,,SCHOLARSHIPS FOR BLACK STUDENTS AT ST FRANCIS HIGH SCHOOL,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ST JOSEPH CENTER,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,STUDENT LUNCHBOX INC,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,STUDENTS RUN AMERICA,,TARZANA,CA,25000,,,STUDENT MARATHON TRAINING FOR THE LOS ANGELES MARATHON 2025,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE ELIZABETH TAYLOR AIDS FOUNDATION,,LOS ANGELES,CA,25000,,,UNITED STATES OPERATIONS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE JOE TORRE SAFE AT HOME FOUNDATION,,NEW YORK,NY,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE LOS ANGELES DODGERS FOUNDATION,,LOS ANGELES,CA,25000,,,DODGERS DREAMTEAM INITIATIVE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE PEOPLE CONCERN,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE PLAY EQUITY FUND,,LOS ANGELES,CA,25000,,,PLAY EQUITY SUMMIT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE ROMAN CATHOLIC ARCHBISHOP OF LOS ANGELES A CORPORATION SOLE,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,25000,,,UCLA ALZHEIMERS AND DEMENTIA CARE (ADC) PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TIYYA FOUNDATION INC,,SANTA ANA,CA,25000,,,PROGRAMMING IN LOS ANGELES,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TOUCAN RESCUE RANCH INC,,SPARKS,NV,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,,PHILADELPHIA,PA,25000,,,UNIV OF PENNSYLVANIA MUSEUM OF ARCHAEOLOGY AND ANTHROPOLOGY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,25000,,,DISCRETIONARY FUND FOR LAB DIRECTORCENTER FOR HUMANIZING AI,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,VALLEY FAMILY CENTER,,SAN FERNANDO,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,VETS WHOLE IN ONE INC,,PACIFIC PALISADES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,VOICES OF IMPACT,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WALLIS ANNENBERG CENTER FOR THE PERFORMING ARTS,,BEVERLY HILLS,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WATTS GANG TASK FORCE COUNCIL,,MORENO VALLEY,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WELLNEST EMOTIONAL HEALTH AND WELLNESS,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WEST HOLLYWOOD COMMUNITY HOUSING CORPORATION,,WEST HOLLYWOOD,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WILDLIFE CONSERVATION NETWORK INC,,SAN FRANCISCO,CA,25000,,,THE MISOOL FOUNDATION,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WOMEN S CENTER FOR CREATIVE WORK,,GLENDALE,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ZOCALO PUBLIC SQUARE,,LOS ANGELES,CA,25000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CHARITIES AID FOUNDATION AMERICA,,ALEXANDRIA,VA,21053,,,SUPPORTING CHILDREN WITH DIABETES,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ALASKA DEPARTMENT OF FISH AND GAME,,JUNEAU,AK,20000,,,WALRUS WEBCAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ARTANGEL AMERICA,,NEW YORK,NY,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CALIFORNIA STATE UNIVERSITY DOMINGUEZ HILLS PHILANTHROPIC FOUNDATION,,CARSON,CA,20000,,,PRESIDENTIAL SCHOLARS PROGRAM AT CSU DOMINGUEZ HILLS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FRIENDS OF THE HIGH LINE INC,,NEW YORK,NY,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GUIDE DOGS FOR THE BLIND INC,,SAN RAFAEL,CA,20000,,,UNITED STATES OPERATIONS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ILILI INC,,MIAMI,FL,20000,,,TRACKING LEMON SHARKS IN UTOPILA VILLAGE UTILA,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INTERNATIONAL WOMENS MEDIA FOUNDATION,,WASHINGTON,DC,20000,,,JUSTICE FOR WOMEN JOURNALISTS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LEAGUE OF WOMEN VOTERS OF MICHIGAN EDUCATION FUND,,LANSING,MI,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MUJERES DE LA TIERRA,,LOS ANGELES,CA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NORTHWOODS LAND TRUST INC,,EAGLE RIVER,WI,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,OREGON JEWISH MUSEUM AND CENTER FOR HOLOCAUST EDUCATION,,PORTLAND,OR,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SAINT JOHNS HEALTH CENTER FOUNDATION,,SANTA MONICA,CA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SANTA BARBARA COTTAGE HOSPITAL FOUNDATION,,SANTA BARBARA,CA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOUTHWEST VOTER REGISTRATION EDUCATION PROJECT INC,,SAN ANTONIO,TX,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SUCCESS IN EDUCATION FOUNDATION,,SALT LAKE CITY,UT,20000,,,WOMEN WHO SUCCEED PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE AMERICAN CENTER OF RESEARCH INCORPORATED,,ALEXANDRIA,VA,20000,,,RESEARCH AND PUBLICATION FOR MENA REGION,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE COLBURN SCHOOL,,LOS ANGELES,CA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE EL SEGUNDO EDUCATIONAL FOUNDATION,,EL SEGUNDO,CA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TOPANGA ANIMAL RESCUE,,TOPANGA,CA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TWO STATE YOUNG MENS CHRISTIAN ASSOCIATION,,BECKET,MA,20000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UC RIVERSIDE FOUNDATION,,RIVERSIDE,CA,20000,,,SCIENCE TO POLICY PROGRAMS SCIENCE POLICY SYMPOSIUM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WATTS TOWERS COMMUNITY ACTION COUNCIL,,LOS ANGELES,CA,16500,,,THE WATTS TOWERS ARTS CENTER CAMPUS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COMMUNITY INITIATIVES,,OAKLAND,CA,16350,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,16350,,,THE MEND COLLABORATIVES RESTORATIVE JUSTICE PROJECT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,OZARKS RESOURCE CENTER,,WEST PLAINS,MO,15400,,,FARM UNFIXED,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,A NEW DAY FOUNDATION INC,,WOODLAND HILLS,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ARLINGTON GARDEN IN PASADENA,,PASADENA,CA,15000,,,EXPLORING THE MYCOVERSE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ARTNOW INTERNATIONAL INC,,SAN FRANCISCO,CA,15000,,,THE FOUNDATION RECOMMENDS GRANT FUNDS SUPPORT AFIELD,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BARNES FOUNDATION,,PHILADELPHIA,PA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BOSTON PRESERVATION ALLIANCE INC,,BOSTON,MA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CITIZENS FOR LOS ANGELES WILDLIFE INC,,STUDIO CITY,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COLLABORATIVE ARTISTS BLOC,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COMMUNITY COALITION FOR SUBSTANCE ABUSE PREVENTION AND TREATMENT,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CORONA DEL MAR LACROSSE BOOSTERCLUB,,NEWPORT BEACH,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
